adoption_id,record_id,date,quantity,book_id
19,439,6/12/2015,421,555
20,439,5/27/2015,426,561
21,439,9/7/2015,612,926
22,439,3/29/2015,291,981
23,439,1/23/2016,598,695
24,439,7/30/2015,105,557
1,440,1/9/2016,579,694
2,440,8/25/2015,288,592
3,440,10/17/2015,198,564
4,440,5/28/2015,674,932
5,440,11/2/2015,261,947
6,440,5/31/2015,639,793
7,440,10/5/2015,570,793
8,440,2/27/2016,31,604
9,440,8/6/2015,267,481
10,440,11/3/2015,482,626
11,440,1/26/2016,144,786
12,440,6/24/2015,658,939
13,440,12/6/2015,225,788
14,440,5/13/2015,621,607
15,440,12/8/2015,389,687
16,440,4/29/2015,437,624
17,440,6/4/2015,286,548
1,441,2/8/2016,367,567
2,441,2/8/2016,41,918
3,441,7/11/2015,244,623
4,441,6/8/2015,619,549
5,441,12/17/2015,485,644
6,441,2/6/2016,616,929
7,441,4/15/2015,494,583
8,441,7/20/2015,113,927
9,441,12/1/2015,462,568
10,441,2/18/2016,592,965
11,441,9/5/2015,395,572
12,441,3/16/2015,217,911
13,441,5/24/2015,693,926
14,441,2/18/2016,129,621
15,441,12/8/2015,590,574
16,441,11/28/2015,63,975
17,441,11/26/2015,306,564
18,441,2/17/2016,698,786
19,441,8/15/2015,303,951
20,441,6/12/2015,394,482
21,441,3/5/2016,418,567
22,441,11/10/2015,79,916
23,441,4/1/2015,238,623
24,441,12/25/2015,277,547
25,441,9/8/2015,221,488
26,441,9/30/2015,445,973
27,441,3/29/2015,112,628
28,441,12/30/2015,460,481
29,441,8/27/2015,376,614
30,441,5/18/2015,156,587
31,441,1/12/2016,449,478
32,441,10/26/2015,531,978
33,441,12/5/2015,184,704
34,441,12/21/2015,169,980
1,442,12/22/2015,445,680
2,442,1/6/2016,484,625
3,442,9/20/2015,102,793
4,442,12/5/2015,525,677
5,442,2/11/2016,641,563
6,442,2/7/2016,494,475
7,442,5/9/2015,612,626
8,442,10/28/2015,449,608
9,442,3/15/2015,507,969
10,442,3/2/2016,452,594
11,442,7/1/2015,575,681
12,442,9/30/2015,282,970
13,442,5/25/2015,149,687
14,442,6/2/2015,643,550
15,442,3/30/2015,87,983
16,442,10/10/2015,300,612
17,442,11/17/2015,290,623
18,442,7/8/2015,596,567
19,442,5/7/2015,33,548
20,442,11/15/2015,681,607
21,442,2/11/2016,294,482
22,442,7/4/2015,467,915
23,442,4/10/2015,680,554
24,442,12/23/2015,517,947
25,442,8/4/2015,662,688
26,442,8/30/2015,26,643
27,442,11/8/2015,35,980
28,442,7/6/2015,163,920
29,442,10/9/2015,333,586
30,442,8/25/2015,680,693
31,442,11/25/2015,40,980
32,442,7/10/2015,593,917
33,442,4/2/2015,535,608
34,442,2/18/2016,523,597
35,442,3/8/2015,446,631
1,443,12/10/2015,577,944
2,443,10/13/2015,45,937
3,443,5/23/2015,406,938
4,443,2/22/2016,213,960
5,443,12/8/2015,622,921
6,443,7/4/2015,501,682
7,443,8/18/2015,496,630
8,443,7/28/2015,33,636
9,443,5/3/2015,448,939
10,443,9/16/2015,450,895
11,443,1/29/2016,353,648
12,443,5/6/2015,678,649
13,443,5/31/2015,179,787
14,443,3/1/2016,522,927
15,443,1/7/2016,353,554
16,443,5/8/2015,185,618
17,443,7/10/2015,474,618
18,443,2/11/2016,606,609
19,443,12/15/2015,96,935
20,443,1/18/2016,551,948
21,443,9/9/2015,198,909
22,443,8/27/2015,272,572
23,443,5/12/2015,239,489
24,443,10/29/2015,254,911
25,443,4/1/2015,559,618
26,443,11/11/2015,624,475
27,443,11/14/2015,117,915
28,443,9/3/2015,255,678
29,443,3/26/2015,589,980
1,444,9/7/2015,186,597
2,444,7/17/2015,327,625
3,444,9/9/2015,107,612
4,444,10/21/2015,494,968
5,444,6/23/2015,621,622
6,444,5/1/2015,283,978
7,444,10/28/2015,251,549
8,444,8/25/2015,692,897
9,444,10/8/2015,452,680
10,444,12/30/2015,647,697
11,444,5/19/2015,492,929
12,444,7/30/2015,410,548
13,444,11/4/2015,623,643
14,444,3/8/2015,325,636
15,444,1/20/2016,74,912
16,444,5/31/2015,75,916
17,444,1/15/2016,674,783
18,444,3/30/2015,369,782
19,444,1/20/2016,506,614
20,444,7/17/2015,254,477
21,444,7/16/2015,227,968
22,444,2/15/2016,364,589
23,444,10/1/2015,362,599
24,444,12/3/2015,693,970
25,444,11/20/2015,641,588
1,445,12/28/2015,314,928
2,445,2/28/2016,48,476
3,445,8/27/2015,408,564
4,445,4/28/2015,516,911
5,445,11/13/2015,331,633
6,445,2/10/2016,507,707
7,445,8/10/2015,85,785
8,445,1/11/2016,356,627
9,445,7/3/2015,291,553
10,445,11/8/2015,49,480
11,445,6/14/2015,534,920
12,445,3/24/2015,475,570
13,445,3/29/2015,607,680
14,445,10/18/2015,370,549
15,445,11/13/2015,620,486
16,445,3/29/2015,27,956
17,445,1/3/2016,338,649
18,445,9/24/2015,464,974
19,445,6/25/2015,402,910
20,445,1/4/2016,495,680
1,446,12/25/2015,166,648
2,446,6/12/2015,426,633
3,446,4/3/2015,110,983
4,446,8/25/2015,613,479
5,446,8/16/2015,221,935
6,446,6/6/2015,318,558
7,446,6/14/2015,509,475
8,446,10/26/2015,127,952
9,446,1/13/2016,282,607
1,447,11/19/2015,102,570
2,447,5/30/2015,524,551
1,448,7/13/2015,693,685
2,448,9/2/2015,507,976
3,448,2/21/2016,476,560
4,448,9/2/2015,313,685
5,448,1/30/2016,342,628
6,448,10/1/2015,413,950
7,448,3/14/2015,639,790
8,448,2/15/2016,120,931
9,448,4/13/2015,62,566
10,448,5/11/2015,525,615
11,448,12/24/2015,461,489
12,448,1/5/2016,545,791
13,448,9/11/2015,476,693
14,448,8/21/2015,100,705
15,448,5/30/2015,517,967
16,448,11/19/2015,566,931
17,448,9/14/2015,659,948
18,448,2/22/2016,36,633
19,448,10/29/2015,275,923
20,448,1/3/2016,144,896
1,449,2/20/2016,396,782
2,449,3/23/2015,678,486
3,449,8/21/2015,395,597
4,449,9/29/2015,49,791
5,449,9/29/2015,438,975
6,449,10/24/2015,347,696
7,449,10/4/2015,322,590
8,449,1/13/2016,146,957
9,449,10/18/2015,340,583
10,449,3/17/2015,364,913
11,449,1/19/2016,361,633
12,449,9/6/2015,50,952
13,449,6/22/2015,698,943
14,449,1/13/2016,266,566
15,449,11/26/2015,72,636
16,449,10/16/2015,493,964
17,449,2/27/2016,273,475
18,449,3/9/2015,448,583
19,449,1/1/2016,519,561
20,449,9/12/2015,662,648
21,449,9/20/2015,654,590
22,449,8/15/2015,336,586
23,449,2/9/2016,486,690
24,449,8/8/2015,694,782
25,449,4/13/2015,352,931
1,450,10/17/2015,90,938
2,450,2/20/2016,554,684
3,450,2/16/2016,399,652
4,450,8/25/2015,240,490
5,450,5/26/2015,263,652
6,450,7/27/2015,659,485
7,450,10/15/2015,338,683
8,450,10/2/2015,346,789
9,450,7/8/2015,155,701
10,450,9/12/2015,155,557
11,450,12/13/2015,77,909
12,450,10/26/2015,316,487
13,450,9/2/2015,505,694
14,450,12/9/2015,694,472
15,450,11/30/2015,149,967
16,450,3/7/2015,280,551
1,451,12/17/2015,600,676
2,451,9/25/2015,76,639
3,451,4/12/2015,132,947
4,451,10/31/2015,418,569
5,451,10/1/2015,608,909
6,451,12/16/2015,413,480
7,451,6/14/2015,276,479
8,451,10/2/2015,354,959
9,451,8/9/2015,605,624
10,451,6/10/2015,453,950
11,451,3/9/2015,385,954
12,451,6/9/2015,79,685
13,451,6/11/2015,260,914
14,451,5/8/2015,505,939
15,451,9/8/2015,657,789
16,451,12/16/2015,59,954
17,451,2/29/2016,281,636
18,451,5/3/2015,211,472
19,451,8/22/2015,214,927
20,451,11/6/2015,682,558
21,451,9/3/2015,658,685
22,451,5/1/2015,425,607
23,451,4/8/2015,444,921
24,451,7/5/2015,285,914
1,452,2/25/2016,267,972
2,452,9/30/2015,533,609
3,452,12/1/2015,64,915
4,452,11/14/2015,288,983
5,452,11/9/2015,135,967
6,452,2/16/2016,384,590
7,452,3/29/2015,587,621
1,453,3/3/2016,441,616
2,453,1/23/2016,388,613
3,453,3/20/2015,25,570
4,453,7/20/2015,247,677
5,453,2/20/2016,405,636
6,453,8/10/2015,30,938
7,453,11/16/2015,286,483
8,453,5/13/2015,221,488
9,453,3/26/2015,680,588
10,453,11/10/2015,546,978
11,453,5/1/2015,80,677
12,453,3/18/2015,675,909
13,453,6/13/2015,413,629
14,453,1/22/2016,42,944
15,453,4/23/2015,452,942
16,453,6/11/2015,663,904
17,453,1/30/2016,500,557
18,453,6/2/2015,475,948
19,453,3/20/2015,673,489
20,453,7/5/2015,686,919
21,453,3/6/2016,525,476
22,453,8/7/2015,25,933
23,453,10/19/2015,416,587
24,453,3/22/2015,674,548
25,453,8/6/2015,285,955
1,454,11/19/2015,310,621
2,454,10/29/2015,588,475
3,454,8/25/2015,129,937
4,454,12/18/2015,242,930
1,455,12/27/2015,526,559
2,455,8/23/2015,277,967
3,455,8/25/2015,191,924
4,455,11/17/2015,502,487
5,455,12/13/2015,520,911
6,455,5/19/2015,92,555
7,455,12/19/2015,395,618
8,455,9/25/2015,566,893
9,455,3/14/2015,311,587
10,455,10/12/2015,664,648
11,455,9/16/2015,267,684
12,455,4/20/2015,100,678
13,455,10/22/2015,228,785
14,455,10/9/2015,52,487
1,456,7/30/2015,364,546
2,456,5/11/2015,492,967
3,456,4/7/2015,331,965
4,456,8/12/2015,44,947
5,456,7/4/2015,93,558
6,456,2/8/2016,177,949
7,456,8/10/2015,637,928
8,456,2/15/2016,675,626
9,456,9/21/2015,47,475
10,456,4/24/2015,164,678
11,456,7/27/2015,181,701
12,456,10/2/2015,441,944
13,456,5/20/2015,218,979
1,457,5/17/2015,370,960
2,457,6/14/2015,484,784
3,457,1/27/2016,388,489
4,457,4/2/2015,171,482
5,457,10/10/2015,362,790
6,457,11/12/2015,680,793
7,457,1/17/2016,647,910
8,457,11/14/2015,690,983
9,457,2/25/2016,219,689
10,457,11/11/2015,663,629
11,457,8/2/2015,486,791
12,457,4/8/2015,470,950
13,457,3/22/2015,647,608
14,457,9/8/2015,308,558
15,457,1/13/2016,330,892
16,457,9/20/2015,611,571
17,457,5/30/2015,461,952
18,457,4/9/2015,381,624
19,457,11/11/2015,408,682
20,457,6/5/2015,270,562
21,457,8/21/2015,79,980
22,457,10/27/2015,598,937
23,457,12/12/2015,624,592
24,457,2/13/2016,647,616
1,458,2/18/2016,441,918
2,458,9/30/2015,105,949
3,458,2/29/2016,328,938
4,458,4/18/2015,406,924
5,458,6/28/2015,313,589
6,458,2/24/2016,684,909
7,458,7/23/2015,186,622
8,458,1/6/2016,256,957
9,458,6/6/2015,321,677
10,458,4/6/2015,59,685
11,458,6/25/2015,58,949
12,458,4/10/2015,613,609
13,458,12/29/2015,581,894
14,458,11/20/2015,298,968
15,458,1/28/2016,357,959
16,458,3/12/2015,277,652
17,458,2/29/2016,42,558
18,458,4/13/2015,652,618
19,458,9/4/2015,112,644
20,458,8/5/2015,563,631
21,458,4/4/2015,346,486
22,458,6/15/2015,480,566
23,458,1/9/2016,569,976
24,458,11/18/2015,306,784
25,458,4/2/2015,355,892
26,458,4/2/2015,691,598
27,458,7/5/2015,85,621
28,458,3/23/2015,125,559
29,458,3/9/2015,101,938
30,458,8/29/2015,253,960
1,459,5/12/2015,630,687
2,459,7/13/2015,681,558
3,459,12/7/2015,476,784
4,459,5/24/2015,598,598
5,459,7/19/2015,71,698
6,459,9/21/2015,383,918
1,460,5/3/2015,665,984
2,460,8/4/2015,68,912
3,460,6/16/2015,446,547
4,460,4/25/2015,356,590
5,460,8/10/2015,569,911
6,460,4/6/2015,440,919
7,460,7/17/2015,571,954
8,460,10/25/2015,236,892
9,460,7/22/2015,175,948
10,460,9/30/2015,566,929
11,460,5/3/2015,217,964
12,460,9/20/2015,176,628
13,460,12/23/2015,688,556
14,460,2/6/2016,42,548
15,460,11/25/2015,630,643
16,460,12/6/2015,383,974
17,460,12/8/2015,226,624
18,460,12/29/2015,148,939
19,460,1/30/2016,269,956
20,460,2/19/2016,523,683
21,460,8/20/2015,610,968
22,460,7/24/2015,265,944
23,460,3/15/2015,144,571
24,460,2/18/2016,27,624
25,460,4/5/2015,503,626
26,460,4/7/2015,334,614
1,461,2/7/2016,361,950
2,461,1/22/2016,354,604
3,461,8/7/2015,395,939
4,461,1/16/2016,462,484
5,461,12/2/2015,470,954
6,461,11/13/2015,535,893
7,461,5/22/2015,194,586
8,461,7/7/2015,205,972
9,461,7/19/2015,273,649
10,461,12/13/2015,390,939
11,461,12/5/2015,547,785
12,461,6/21/2015,534,554
13,461,1/17/2016,81,476
14,461,10/4/2015,589,893
15,461,5/6/2015,423,965
16,461,4/3/2015,492,611
17,461,9/16/2015,424,695
18,461,11/11/2015,691,642
19,461,4/8/2015,651,473
20,461,3/10/2015,259,480
21,461,8/7/2015,138,895
22,461,1/24/2016,377,943
23,461,5/26/2015,456,947
24,461,11/4/2015,132,604
1,462,8/15/2015,591,974
2,462,4/10/2015,594,548
3,462,8/25/2015,683,911
4,462,11/15/2015,31,784
5,462,11/16/2015,584,980
6,462,8/26/2015,279,473
7,462,7/15/2015,203,925
8,462,3/7/2015,213,933
9,462,10/5/2015,609,984
10,462,4/18/2015,45,574
1,463,9/23/2015,55,485
2,463,5/13/2015,531,561
1,464,12/24/2015,120,479
2,464,3/25/2015,122,955
3,464,9/3/2015,580,559
4,464,3/21/2015,364,698
5,464,5/7/2015,675,588
6,464,5/31/2015,56,914
7,464,6/9/2015,563,704
8,464,8/28/2015,516,617
9,464,1/17/2016,457,893
10,464,4/25/2015,108,553
11,464,1/28/2016,355,595
12,464,2/22/2016,203,556
1,465,4/27/2015,405,892
2,465,7/21/2015,379,476
3,465,3/6/2016,130,934
4,465,11/4/2015,568,571
1,466,10/3/2015,393,554
2,466,12/15/2015,563,588
3,466,8/24/2015,592,612
4,466,10/23/2015,595,912
5,466,5/25/2015,659,893
6,466,8/26/2015,368,480
7,466,7/24/2015,497,791
8,466,9/13/2015,154,638
9,466,2/18/2016,481,894
1,467,3/19/2015,232,554
2,467,2/28/2016,491,911
3,467,7/5/2015,313,924
4,467,11/2/2015,630,970
5,467,4/18/2015,637,609
6,467,12/5/2015,428,980
7,467,8/1/2015,557,614
8,467,7/13/2015,656,492
9,467,7/27/2015,634,899
10,467,6/9/2015,495,609
11,467,7/3/2015,240,953
12,467,9/15/2015,536,583
13,467,11/13/2015,170,678
1,468,5/22/2015,113,921
2,468,9/12/2015,581,472
3,468,8/10/2015,67,951
4,468,9/7/2015,624,914
5,468,7/17/2015,49,643
6,468,8/15/2015,67,554
7,468,6/28/2015,636,572
8,468,1/29/2016,214,893
9,468,10/9/2015,87,917
10,468,12/1/2015,42,957
11,468,6/5/2015,478,935
12,468,9/10/2015,663,958
13,468,10/13/2015,331,477
14,468,4/19/2015,218,932
15,468,1/19/2016,540,948
16,468,6/9/2015,68,707
17,468,5/8/2015,478,896
18,468,9/10/2015,378,916
19,468,3/3/2016,76,983
1,469,10/14/2015,334,790
2,469,1/9/2016,112,685
3,469,8/15/2015,516,621
4,469,12/9/2015,421,617
5,469,2/21/2016,684,482
6,469,7/4/2015,478,561
7,469,7/5/2015,558,552
8,469,8/9/2015,370,600
9,469,3/11/2015,688,560
10,469,2/10/2016,230,624
11,469,10/10/2015,190,604
12,469,7/30/2015,320,943
13,469,5/31/2015,396,485
14,469,4/15/2015,107,928
15,469,9/11/2015,228,593
16,469,5/4/2015,526,943
17,469,10/12/2015,213,617
18,469,12/7/2015,189,631
19,469,10/1/2015,568,614
20,469,10/4/2015,328,707
21,469,2/26/2016,496,677
22,469,4/15/2015,625,929
23,469,3/13/2015,131,916
24,469,4/13/2015,491,891
25,469,4/6/2015,109,614
26,469,5/15/2015,155,936
27,469,5/6/2015,482,921
1,470,4/14/2015,60,914
2,470,9/18/2015,341,621
3,470,11/7/2015,700,943
4,470,9/24/2015,668,696
5,470,7/19/2015,335,972
6,470,5/6/2015,290,474
7,470,2/8/2016,606,953
8,470,5/20/2015,301,926
9,470,10/6/2015,64,611
10,470,6/21/2015,318,676
11,470,7/6/2015,56,562
12,470,4/23/2015,403,928
13,470,7/14/2015,326,566
14,470,1/5/2016,137,934
15,470,11/6/2015,683,607
16,470,10/27/2015,118,920
17,470,8/8/2015,364,554
18,470,7/10/2015,194,622
19,470,5/17/2015,159,551
20,470,3/30/2015,644,483
21,470,7/10/2015,309,785
22,470,8/13/2015,245,475
23,470,11/20/2015,693,681
24,470,10/24/2015,594,637
25,470,10/18/2015,406,937
1,471,1/11/2016,266,475
2,471,8/16/2015,343,478
3,471,11/24/2015,405,954
4,471,8/30/2015,374,955
5,471,10/26/2015,147,593
6,471,2/18/2016,152,558
7,471,4/2/2015,523,559
8,471,10/18/2015,207,574
9,471,2/18/2016,174,948
10,471,6/4/2015,271,552
11,471,2/12/2016,368,566
12,471,7/10/2015,284,562
13,471,5/5/2015,76,896
14,471,1/10/2016,382,926
15,471,10/10/2015,430,791
16,471,6/30/2015,465,940
17,471,4/8/2015,172,633
18,471,7/29/2015,276,706
19,471,6/6/2015,512,681
20,471,8/6/2015,281,627
21,471,5/16/2015,235,625
1,472,3/9/2015,586,930
2,472,6/13/2015,418,936
3,472,11/23/2015,91,705
4,472,1/8/2016,59,589
5,472,1/4/2016,258,474
6,472,1/15/2016,118,910
7,472,7/19/2015,123,976
8,472,9/19/2015,504,984
9,472,5/8/2015,481,624
1,473,7/16/2015,49,975
2,473,12/10/2015,475,604
3,473,1/12/2016,299,611
4,473,6/4/2015,508,609
5,473,10/15/2015,598,683
6,473,12/30/2015,602,790
7,473,2/18/2016,290,611
8,473,7/29/2015,629,916
9,473,4/2/2015,510,638
10,473,7/26/2015,442,695
11,473,8/27/2015,612,949
12,473,6/17/2015,28,561
13,473,8/3/2015,70,571
14,473,4/30/2015,504,560
15,473,7/2/2015,28,684
16,473,10/10/2015,663,570
17,473,6/20/2015,35,953
18,473,5/7/2015,694,976
19,473,12/18/2015,606,613
20,473,7/27/2015,476,690
21,473,9/29/2015,388,610
22,473,5/10/2015,220,609
23,473,6/9/2015,231,698
24,473,3/5/2016,384,618
25,473,6/9/2015,352,689
26,473,7/22/2015,513,947
27,473,7/9/2015,206,595
28,473,4/19/2015,414,940
29,473,1/31/2016,505,483
30,473,10/7/2015,469,692
31,473,6/3/2015,454,786
32,473,3/14/2015,416,680
33,473,3/13/2015,399,608
34,473,8/26/2015,245,480
1,474,12/15/2015,581,925
2,474,1/12/2016,388,560
3,474,11/9/2015,195,597
4,474,10/22/2015,176,704
5,474,10/7/2015,134,639
6,474,3/1/2016,538,567
7,474,6/26/2015,383,967
8,474,1/18/2016,96,967
9,474,5/28/2015,195,791
10,474,7/28/2015,313,490
11,474,4/3/2015,528,569
12,474,6/7/2015,224,549
13,474,10/13/2015,76,593
14,474,9/13/2015,92,959
15,474,3/12/2015,608,707
1,475,9/4/2015,104,969
2,475,3/3/2016,455,591
3,475,11/2/2015,550,489
4,475,5/5/2015,590,906
5,475,4/16/2015,650,969
6,475,11/3/2015,269,481
7,475,9/9/2015,266,623
8,475,9/15/2015,34,561
9,475,2/20/2016,265,642
10,475,9/14/2015,260,603
11,475,12/2/2015,506,649
12,475,10/29/2015,439,569
13,475,4/25/2015,97,930
14,475,2/2/2016,183,959
15,475,6/20/2015,621,490
1,476,4/15/2015,686,893
2,476,4/23/2015,439,574
3,476,7/16/2015,37,915
4,476,6/3/2015,329,696
5,476,12/17/2015,588,476
6,476,12/11/2015,536,943
7,476,3/29/2015,497,638
8,476,11/8/2015,176,705
9,476,9/1/2015,428,683
1,477,9/29/2015,302,950
2,477,3/10/2015,348,688
3,477,7/16/2015,692,626
4,477,11/26/2015,374,549
5,477,3/23/2015,68,568
6,477,8/20/2015,280,489
7,477,12/27/2015,334,481
8,477,2/14/2016,551,554
9,477,2/10/2016,352,968
10,477,4/30/2015,86,568
11,477,2/9/2016,256,558
12,477,10/15/2015,687,547
13,477,4/21/2015,138,649
14,477,3/22/2015,68,790
15,477,11/14/2015,367,572
16,477,7/21/2015,563,959
17,477,3/15/2015,678,789
1,478,8/12/2015,495,557
2,478,2/28/2016,597,944
3,478,11/1/2015,388,589
4,478,5/24/2015,453,599
5,478,3/12/2015,673,482
1,479,3/2/2016,83,909
2,479,7/31/2015,587,572
3,479,3/23/2015,539,899
4,479,8/6/2015,349,684
5,479,1/8/2016,300,632
6,479,5/22/2015,463,472
7,479,7/18/2015,561,479
8,479,9/24/2015,204,905
9,479,8/25/2015,259,676
10,479,9/9/2015,674,918
11,479,10/9/2015,643,952
12,479,8/29/2015,670,981
13,479,2/25/2016,50,981
14,479,7/15/2015,479,574
15,479,3/11/2015,638,548
16,479,3/31/2015,638,925
17,479,4/19/2015,282,552
18,479,12/24/2015,117,972
19,479,11/4/2015,596,649
20,479,6/3/2015,323,703
21,479,10/29/2015,69,928
22,479,12/24/2015,374,642
23,479,8/2/2015,232,489
24,479,1/22/2016,224,600
1,480,12/18/2015,419,617
2,480,12/5/2015,495,692
3,480,12/16/2015,630,704
4,480,12/2/2015,635,704
5,480,5/23/2015,530,473
6,480,6/23/2015,455,935
7,480,3/12/2015,224,984
8,480,6/3/2015,645,896
9,480,4/10/2015,639,474
10,480,3/29/2015,664,687
11,480,12/7/2015,166,926
12,480,3/18/2015,562,643
13,480,7/14/2015,557,975
14,480,4/27/2015,237,905
15,480,2/3/2016,362,636
1,481,6/20/2015,607,957
2,481,12/3/2015,126,629
3,481,6/14/2015,657,943
4,481,3/22/2015,238,548
5,481,9/16/2015,73,603
6,481,4/15/2015,76,973
7,481,4/25/2015,86,490
8,481,5/24/2015,618,553
9,481,9/20/2015,192,976
10,481,11/27/2015,349,946
11,481,7/25/2015,31,939
12,481,1/25/2016,691,891
13,481,11/4/2015,285,549
14,481,5/13/2015,527,686
15,481,7/29/2015,632,595
16,481,9/27/2015,154,624
17,481,10/27/2015,61,698
18,481,4/22/2015,447,943
19,481,4/23/2015,116,891
20,481,8/15/2015,268,571
21,481,2/11/2016,471,552
22,481,12/7/2015,618,965
23,481,4/29/2015,586,480
24,481,11/14/2015,265,921
25,481,11/9/2015,36,554
26,481,10/24/2015,632,910
27,481,7/17/2015,396,940
28,481,3/28/2015,224,894
29,481,6/23/2015,600,943
30,481,6/23/2015,94,906
31,481,1/19/2016,207,706
32,481,12/31/2015,563,960
33,481,1/30/2016,290,787
1,482,11/22/2015,225,921
2,482,10/12/2015,573,687
3,482,7/6/2015,674,594
4,482,7/9/2015,419,562
5,482,12/3/2015,239,481
6,482,4/30/2015,595,923
7,482,8/31/2015,176,621
8,482,8/3/2015,598,642
9,482,11/13/2015,477,567
1,483,8/21/2015,464,703
2,483,9/25/2015,578,934
3,483,11/29/2015,39,547
4,483,5/4/2015,463,690
5,483,7/4/2015,441,922
6,483,6/22/2015,515,979
7,483,5/29/2015,94,587
8,483,9/16/2015,538,550
9,483,11/14/2015,375,643
10,483,7/26/2015,59,935
11,483,6/4/2015,38,929
12,483,8/28/2015,490,899
13,483,4/9/2015,27,636
14,483,5/22/2015,332,609
15,483,11/14/2015,94,936
16,483,11/17/2015,370,787
17,483,3/27/2015,173,978
18,483,11/17/2015,113,960
19,483,2/9/2016,408,594
20,483,5/7/2015,366,643
21,483,12/3/2015,229,790
22,483,10/15/2015,272,898
23,483,6/8/2015,594,915
24,483,4/17/2015,154,706
25,483,10/23/2015,648,918
26,483,5/16/2015,605,560
27,483,11/16/2015,648,476
28,483,10/4/2015,544,983
29,483,12/8/2015,372,490
30,483,2/21/2016,540,625
31,483,11/19/2015,570,560
32,483,8/27/2015,540,682
1,484,5/26/2015,318,547
2,484,10/15/2015,133,904
3,484,3/15/2015,33,678
4,484,7/28/2015,352,677
5,484,8/14/2015,670,937
6,484,1/1/2016,341,560
7,484,7/2/2015,430,926
8,484,7/6/2015,165,652
9,484,11/10/2015,308,787
10,484,5/3/2015,390,793
11,484,7/29/2015,134,603
12,484,9/8/2015,575,683
13,484,11/10/2015,308,548
14,484,11/18/2015,544,923
15,484,7/5/2015,323,570
16,484,7/4/2015,509,973
17,484,3/25/2015,165,947
18,484,7/13/2015,122,783
19,484,6/15/2015,102,586
20,484,4/4/2015,644,591
21,484,7/26/2015,534,587
22,484,11/5/2015,324,918
23,484,2/17/2016,133,931
24,484,2/2/2016,243,975
25,484,4/8/2015,370,788
26,484,4/6/2015,681,975
27,484,10/14/2015,583,688
28,484,9/19/2015,272,906
29,484,4/7/2015,640,792
30,484,5/12/2015,483,706
31,484,9/10/2015,300,624
32,484,1/10/2016,146,970
33,484,8/9/2015,351,557
1,485,9/17/2015,504,644
2,485,10/23/2015,347,919
3,485,2/12/2016,47,557
4,485,4/1/2015,56,603
5,485,8/13/2015,355,686
6,485,6/14/2015,591,652
7,485,9/2/2015,228,481
8,485,3/24/2015,491,639
9,485,2/17/2016,260,560
10,485,11/11/2015,531,892
11,485,11/7/2015,342,695
12,485,2/20/2016,238,704
13,485,9/2/2015,294,560
14,485,3/30/2015,451,926
15,485,2/28/2016,698,782
16,485,5/21/2015,467,598
17,485,1/12/2016,291,627
18,485,2/4/2016,307,686
19,485,12/4/2015,248,616
20,485,1/5/2016,679,899
21,485,1/19/2016,570,586
22,485,12/16/2015,671,591
23,485,4/24/2015,159,898
24,485,10/19/2015,196,587
25,485,7/15/2015,229,546
26,485,6/6/2015,227,920
27,485,4/18/2015,95,617
28,485,9/26/2015,572,978
29,485,6/25/2015,416,922
30,485,7/27/2015,666,912
31,485,10/26/2015,290,914
32,485,7/19/2015,590,949
33,485,3/28/2015,408,547
34,485,9/2/2015,475,630
1,486,3/4/2016,490,956
2,486,3/17/2015,85,557
3,486,2/11/2016,596,783
4,486,9/29/2015,563,906
5,486,8/22/2015,676,905
6,486,5/28/2015,554,785
7,486,5/16/2015,526,958
8,486,2/29/2016,365,624
9,486,4/4/2015,471,697
10,486,11/15/2015,620,956
11,486,9/4/2015,42,979
12,486,3/3/2016,109,909
1,487,12/4/2015,438,983
2,487,5/26/2015,171,621
3,487,1/22/2016,518,967
4,487,10/16/2015,56,979
5,487,4/8/2015,197,952
6,487,9/12/2015,503,919
7,487,3/30/2015,609,697
8,487,7/14/2015,249,600
9,487,5/9/2015,547,590
10,487,7/29/2015,561,954
11,487,4/15/2015,257,942
12,487,8/2/2015,615,481
1,488,8/13/2015,441,706
2,488,8/21/2015,248,929
3,488,3/12/2015,384,784
4,488,9/12/2015,413,614
5,488,6/27/2015,61,978
6,488,1/23/2016,575,935
7,488,4/4/2015,561,899
8,488,5/5/2015,177,489
9,488,3/29/2015,640,483
10,488,2/22/2016,529,934
1,489,6/3/2015,192,597
2,489,4/26/2015,417,596
3,489,12/16/2015,556,911
4,489,8/7/2015,73,791
5,489,4/27/2015,257,707
1,490,5/7/2015,262,686
2,490,5/6/2015,360,564
3,490,7/7/2015,157,559
4,490,10/21/2015,179,938
5,490,10/10/2015,563,627
6,490,8/2/2015,86,948
7,490,3/25/2015,255,487
1,491,4/18/2015,492,892
2,491,2/1/2016,512,474
3,491,8/13/2015,405,925
4,491,5/16/2015,295,488
5,491,10/26/2015,519,964
6,491,3/16/2015,196,473
7,491,1/19/2016,467,975
8,491,10/22/2015,594,783
9,491,2/24/2016,409,646
